場合	ばあい	baai
引き換える	ひきかえる	hikikaeru
神神しい	こうごうしい	kougoushii
薄ぐろい	うすぐろい	usuguroi
とって返す	とってかえす	tottekaesu
付け出し	つけだし	tsukedashi
おぼろ月	おぼろづき	oboroduki
冷や麦	ひやむぎ	hiyamugi
出来上り	できあがり	dekiagari
然ること	さること	sarukoto
さく裂	さくれつ	sakuretsu
奇っ怪	きっかい	kikkai
結える	ゆわえる	yuwaeru
装てん	そうてん	soutenn
外まわり	そとまわり	sotomawari
物騒がしい	ものさわがしい	monosawagashii
気近い	けぢかい|けじかい	kedikai|kejikai
使われだす	つかわれだす	tsukawaredasu
意味付ける	いみづける	imidukeru
腹ぐろい	はらぐろい	haraguroi
封じこめる	ふうじこめる	fuujikomeru
小ぜわしい	こぜわしい	kozewashii
素ばやい	すばやい	subayai
お先棒	おさきぼう	osakibou
独り旅	ひとりたび	hitoritabi
放りっぱなし	ほうりっぱなし	hourippanashi
重おもしい	おもおもしい	omoomoshii
物物しい	ものものしい	monomonoshii
朝めし	あさめし	asameshi
温もる	ぬくもる	nukumoru
粘強い	ねばりづよい	nebariduyoi
耐難い	たえがたい	taegatai
薄ぎたない	うすぎたない	usugitanai
受け流せる	うけながせる	ukenagaseru
割付け	わりつけ	waritsuke
書送る	かきおくる	kakiokuru
攻め上る	せめのぼる	semenoboru
お薄	おうす	ousu
うち捨てる	うちすてる	uchisuteru
かかあ天下	かかあでんか|かかぁでんか	kakaadennka|kakaladennka
くら替え	くらがえ	kuragae
合い方	あいかた	aikata
素通し	すどおし	sudooshi
繰りかえす	くりかえす	kurikaesu
引きたてる	ひきたてる	hikitateru
咲きみだれる	さきみだれる	sakimidareru
重重しい	おもおもしい	omoomoshii
売りこむ	うりこむ	urikomu
譲れる	ゆずれる	yuzureru
生っちろい	なまっちろい	namacchiroi
五つ紋	いつつもん	itsutsumonn
計り売り	はかりうり	hakariuri
聞苦しい	ききぐるしい	kikigurushii
小やかましい	こやかましい	koyakamashii
持ち越せる	もちこせる	mochikoseru
つつが無い	つつがない	tsutsuganai
引っ繰り返す	ひっくりかえす	hikkurikaesu
聞ぐるしい	ききぐるしい	kikigurushii
赤じそ	あかじそ	akajiso
曲り角	まがりかど	magarikado
提灯持ち	ちょうちんもち	tyouchinnmochi
もの狂おしい	ものぐるおしい	monoguruoshii
よんどころ無い	よんどころない	yonndokoronai
手あつい	てあつい	teatsui
種取り	たねとり	tanetori
女殺し	おんなごろし	onnnagoroshi
手っとりばやい	てっとりばやい	tettoribayai
骨とう	こっとう	kottou
かい人	かいじん	kaijinn
編み針	あみばり	amibari
面憎い	つらにくい|つらにきい|おもにくい|おもにきい	tsuranikui|tsuranikii|omonikui|omonikii
荒あらしい	あらあらしい	araarashii
売り掛け	うりかけ	urikake
苦にがしい	にがにがしい	niganigashii
忌忌しい	いまいましい|ゆゆしい	imaimashii|yuyushii
百日ぜき	ひゃくにちぜき	hyakunichizeki
花はずかしい	はなはずかしい	hanahazukashii
削りぶし	けずりぶし	kezuribushi
犬死に	いぬじに	inujini
笑いごと	わらいごと	waraigoto
女めしい	めめしい	memeshii
染め付け	そめつけ	sometsuke
染め替え	そめかえ	somekae
痛いたしい	いたいたしい	itaitashii
目の当り	まのあたり	manoatari
ぽっと出	ぽっとで	pottode
もの狂い	ものぐるい	monogurui
梅雨晴れ	つゆばれ	tsuyubare
あえ物	あえもの	aemono
手ばしこい	てばしこい	tebashikoi
腹切り	はらきり	harakiri
見ぐるしい	みぐるしい	migurushii
しつけ糸	しつけいと	shitsukeito
空空しい	そらぞらしい	sorazorashii
縁どおい	えんどおい	enndooi
もの恐ろしい	ものおそろしい	monoosoroshii
類さん	るいさん	ruisann
人がましい	ひとがましい	hitogamashii
人なつかしい	ひとなつかしい	hitonatsukashii
絞め技	しめわざ	shimewaza
繰延べる	くりのべる	kurinoberu
火の番	ひのばん	hinobann
持ち切り	もちきり	mochikiri
手びろい	てびろい	tebiroi
物がなしい	ものがなしい	monoganashii
小書き	こがき	kogaki
手重い	ておもい	teomoi
騒騒しい	そうぞうしい	souzoushii
列ねる	つらねる	tsuraneru
育くむ	はぐくむ	hagukumu
おんなの子	おんなのこ	onnnanoko
由由しい	ゆゆしい	yuyushii
背割り	せわり	sewari
押込み	おしこみ	oshikomi
残惜しい	のこりおしい	nokorioshii
昔なじみ	むかしなじみ	mukashinajimi
十露盤高い	そろばんだかい	sorobanndakai
見目好い	みめよい	mimeyoi
ばく進	ばくしん	bakushinn
便無い	びんない	binnnai
清すがしい	すがすがしい	sugasugashii
いけ図図しい	いけずうずうしい	ikezuuzuushii
口ぎたない	くちぎたない	kuchigitanai
付せん	ふせん	fusenn
物すさまじい	ものすさまじい	monosusamajii
忌いましい	いまいましい	imaimashii
のら犬	のらいぬ	norainu
ひざ元	ひざもと	hizamoto
鳴り渡る	なりわたる	nariwataru
誘いかける	さそいかける	sasoikakeru
気づかわしい	きづかわしい	kidukawashii
笑い物	わらいもの	waraimono
洗いもの	あらいもの	araimono
頼み少ない	たのみすくない	tanomisukunai
義理立て	ぎりだて	giridate
恋い慕う	こいしたう|こいしとう	koishitau|koishitou
引合い	ひきあい	hikiai
死にぞこない	しにぞこない	shinizokonai
態とがましい	わざとがましい	wazatogamashii
疑いぶかい	うたがいぶかい	utagaibukai
たれ流し	たれながし	tarenagashi
頼みこむ	たのみこむ	tanomikomu
つかみ合う	つかみあう|つかみおう	tsukamiau|tsukamiou
錬る	ねる	neru
先触れ	さきぶれ	sakibure
生れつき	うまれつき	umaretsuki
まわり遠い	まわりどおい	mawaridooi
仰仰しい	ぎょうぎょうしい	gyougyoushii
晴がましい	はれがましい	haregamashii
手速い	てばやい	tebayai
抜がたい	ぬきがたい	nukigatai
生じろい	なまじろい	namajiroi
毛ぶかい	けぶかい	kebukai
縄のれん	なわのれん	nawanorenn
有り合わせ	ありあわせ	ariawase
空恥しい	そらはずかしい	sorahazukashii
競り市	せりいち	seriichi
舌たるい	したたるい	shitatarui
労労い	ろうろうい	rouroui
報せる	しらせる	shiraseru
こん包	こんぽう	konnpou
茶がら	ちゃがら	tyagara
踏みきる	ふみきる	fumikiru
さび付く	さびつく	sabitsuku
長もち	ながもち	nagamochi
男男しい	おおしい	ooshii
生新しい	なまあたらしい	namaatarashii
諸に	もろに	moroni
似合しい	にあわしい	niawashii
居たたまらない	いたたまらない	itatamaranai
謝する	しゃする	shasuru
博する	はくする	hakusuru
寸足らず	すんたらず	sunntarazu
気色ばむ	けしきばむ	keshikibamu
草ぶかい	くさぶかい	kusabukai
刺刺しい	とげとげしい	togetogeshii
がん作	がんさく	gannsaku
煮えくりかえる	にえくりかえる	niekurikaeru
空ぞらしい	そらぞらしい	sorazorashii
並び無い	ならびない	narabinai
回り遠い	まわりどおい	mawaridooi
授かりもの	さずかりもの	sazukarimono
言い古す	いいふるす	iifurusu
物がたい	ものがたい	monogatai
算盤高い	そろばんだかい	sorobanndakai
ほろほろ鳥	ほろほろどり|ほろほろちょう	horohorodori|horohorotyou
軽がろしい	かろがろしい	karogaroshii
点じる	てんじる	tennjiru
麗麗しい	れいれいしい	reireishii
殺りく	さつりく	satsuriku
すがり付く	すがりつく	sugaritsuku
もの堅い	ものがたい	monogatai
鉱さい	こうさい	kousai
降りかかる	ふりかかる	furikakaru
初もの	はつもの	hatsumono
こんにゃく粉	こんにゃくこ	konnnyakuko
成りたつ	なりたつ	naritatsu
泣き泣き	なきなき	nakinaki
聞辛い	ききづらい	kikidurai
振る舞える	ふるまえる	furumaeru
分別らしい	ふんべつらしい	funnbetsurashii
細かしい	こまかしい	komakashii
刺とげしい	とげとげしい	togetogeshii
高飛び込み	たかとびこみ	takatobikomi
物ものしい	ものものしい	monomonoshii
取出す	とりだす	toridasu
白白しい	しらじらしい	shirajirashii
浮び上がる	うかびあがる	ukabiagaru
届出る	とどけでる	todokederu
猛猛しい	たけだけしい	takedakeshii
飾りもの	かざりもの	kazarimono
下膨れ	しもぶくれ	shimobukure
振るえる	ふるえる	furueru
死に損ない	しにぞこない|しにそこない	shinizokonai|shinisokonai
物恐ろしい	ものおそろしい	monoosoroshii
清けい	さやけい	sayakei
小だかい	こだかい	kodakai
蒸しもの	むしもの	mushimono
角角しい	かどかどしい|かとかどしい	kadokadoshii|katokadoshii
雄おしい	おおしい	ooshii
大層らしい	たいそうらしい	taisourashii
花花しい	はなばなしい	hanabanashii
気がつく	きがつく	kigatsuku
潮待ち	しおまち	shiomachi
炊さん	すいさん	suisann
普い	あまねい	amanei
苦しまぎれ	くるしまぎれ	kurushimagire
跡づける	あとづける	atodukeru
枯れすすき	かれすすき	karesusuki
見好い	みよい	miyoi
小ぎたない	こぎたない	kogitanai
頭割り	あたまわり	atamawari
貝の口	かいのくち	kainokuchi
手ばやい	てばやい	tebayai
神ごうしい	こうごうしい	kougoushii
愛づらい	めづらい	medurai
押し負ける	おしまける	oshimakeru
美美しい	びびしい	bibishii
指ぬき	ゆびぬき	yubinuki
見憎い	みにくい|みにきい	minikui|minikii
華ばなしい	はなばなしい	hanabanashii
気づよい	きづよい	kiduyoi
代われる	かわれる	kawareru
忘がたい	わすれがたい	wasuregatai
夏枯れ	なつがれ	natsugare
気だかい	けだかい	kedakai
日なたぼっこ	ひなたぼっこ	hinatabokko
疑深い	うたがいぶかい	utagaibukai
売り抜ける	うりぬける	urinukeru
手りゅう弾	しゅりゅうだん	shuryuudann
胸ぐるしい	むなぐるしい	munagurushii
木ぶかい	こぶかい	kobukai
薬きょう	やっきょう	yakkyou
勝ち名乗り	かちなのり	kachinanori
木深い	こぶかい	kobukai
捨てぜりふ	すてぜりふ	sutezerifu
苦苦しい	にがにがしい	niganigashii
組合せる	くみあわせる	kumiawaseru
入れあげる	いれあげる	ireageru
継しい	まましい	mamashii
無くする	なくする	nakusuru
茶どころ	ちゃどころ	tyadokoro
双ない	そうない	sounai
探れる	さぐれる	sagureru
似気無い	にげない	nigenai
空はずかしい	そらはずかしい	sorahazukashii
わき役	わきやく	wakiyaku
曇らす	くもらす	kumorasu
事ごとしい	ことごとしい	kotogotoshii
転がりこむ	ころがりこむ	korogarikomu
回遠い	まわりどおい	mawaridooi
似あわしい	にあわしい	niawashii
恐多い	おそれおおい|おそれおうい	osoreooi|osoreoui
手がるい	てがるい	tegarui
押し葉	おしば	oshiba
時雨れる	しぐれる	shigureru
潜り込める	もぐりこめる	mogurikomeru
出向ける	でむける	demukeru
だだっ子	だだっこ	dadakko
失くなる	なくなる	nakunaru
弓取り	ゆみとり	yumitori
積重ねる	つみかさねる	tsumikasaneru
画びょう	がびょう	gabyou
焼き塩	やきしお	yakishio
切り込める	きりこめる	kirikomeru
敢ない	あえない	aenai
甲だかい	かんだかい	kanndakai
入り日	いりひ	irihi
目ばゆい	まばゆい	mabayui
こすっ辛い	こすっからい	kosukkarai
物ぐるわしい	ものぐるわしい	monoguruwashii
打ちだす	うちだす	uchidasu
角かどしい	かとかどしい	katokadoshii
うら恥しい	うらはずかしい	urahazukashii
何心無い	なにごころない	nanigokoronai
薄じろい	うすじろい	usujiroi
駆け込める	かけこめる	kakekomeru
並無い	ならびない	narabinai
曲曲しい	まがまがしい	magamagashii
踏み石	ふみいし	fumiishi
好き好きい	すきずきい	sukizukii
真っ正直	まっしょうじき	masshoujiki
ずり上がる	ずりあがる	zuriagaru
手慰み	てなぐさみ	tenagusami
聞にくい	ききにくい	kikinikui
君付け	くんづけ	kunnduke
本意無い	ほいない	hoinai
興ずる	きょうずる	kyouzuru
もっての外	もってのほか	mottenohoka
手向ける	たむける	tamukeru
聞づらい	ききづらい	kikidurai
片すみ	かたすみ	katasumi
隣合わせ	となりあわせ	tonariawase
腹ぎたない	はらぎたない	haragitanai
はた目	はため	hatame
度難い	どしがたい	doshigatai
上がり目	あがりめ	agarime
好きずきい	すきずきい	sukizukii
やぶ医者	やぶいしゃ	yabuisha
根ぶかい	ねぶかい	nebukai
あだ討ち	あだうち	adauchi
逃げのびる	にげのびる	nigenobiru
何のかんの	なんのかんの	nannnokannno
飛びこみ	とびこみ	tobikomi
連れる	つれる|づれる	tsureru|dureru
映えばえしい	はえばえしい	haebaeshii
担わす	になわす	ninawasu
立直す	たてなおす	tatenaosu
入りびたる	いりびたる	iribitaru
高慢ちき	こうまんちき	koumannchiki
憎にくしい	にくにくしい	nikunikushii
四つ身	よつみ	yotsumi
遣える	つかえる	tsukaeru
事事しい	ことごとしい	kotogotoshii
初ういしい	ういういしい	uiuishii
値うち	ねうち	neuchi
あえ無い	あえない	aenai
吐かす	ぬかす	nukasu
遠白い	とおしろい	tooshiroi
店仕舞い	みせじまい	misejimai
覚えず	おぼえず	oboezu
仰ぎょうしい	ぎょうぎょうしい	gyougyoushii
救い出せる	すくいだせる	sukuidaseru
上せる	のぼせる	noboseru
飲み干せる	のみほせる	nomihoseru
横っちょ	よこっちょ	yokottyo
うり二つ	うりふたつ	urifutatsu
待ち兼ねる	まちかねる	machikaneru
吐出す	はきだす|ほきだす	hakidasu|hokidasu
猛だけしい	たけだけしい	takedakeshii
つぎ足す	つぎたす	tsugitasu
言いなす	いいなす	iinasu
又貸し	またがし	matagashi
目つぶし	めつぶし	metsubushi
身びいき	みびいき	mibiiki
美びしい	びびしい	bibishii
小はずかしい	こはずかしい	kohazukashii
白め	しろめ|しらめ	shirome|shirame
縛め	いましめ	imashime
意気盛ん	いきさかん	ikisakann
膨れっ面	ふくれっつら	fukurettsura
界わい	かいわい	kaiwai
見返せる	みかえせる	mikaeseru
桜ん坊	さくらんぼう|さくらんぼ	sakurannbou|sakurannbo
くみ出す	くみだす	kumidasu
煮凝り	にこごり	nikogori
朽ち木	くちき	kuchiki
起きぬけ	おきぬけ	okinuke
やじ馬	やじうま	yajiuma
乗りかえる	のりかえる	norikaeru
現ずる	げんずる	gennzuru
墨流し	すみながし	suminagashi
花ふぶき	はなふぶき	hanafubuki
切取り	きりとり	kiritori
取り締る	とりしまる	torishimaru
書入れ	かきいれ	kakiire
わい曲	わいきょく	waikyoku
売り声	うりごえ	urigoe
手開き	てひらき|てびらき	tehiraki|tebiraki
付け届け	つけとどけ	tsuketodoke
打ちあげる	うちあげる	uchiageru
観する	かんする	kannsuru
乗り逃げ	のりにげ	norinige
離れ島	はなれじま	hanarejima
読出し	よみだし	yomidashi
せん滅	せんめつ	sennmetsu
返し縫い	かえしぬい	kaeshinui
